id,title,budget,release_date,revenue,runtime,vote_average,vote_count,popularity,genres,production_companies,overview,year,month
603692,John Wick: Chapter 4,90000000,2023-03-22,440157245,170,7.7,5844,197.782,"['Action', 'Thriller', 'Crime']","[3528, 23008, 491, 264]","With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",2023,3
677179,Creed III,75000000,2023-03-01,275300000,116,7.123,2321,136.102,"['Drama', 'Action']","[21, 12252, 148495, 102334]","After dominating the boxing world, Adonis Creed has thrived in his career and family life. When a childhood friend and former boxing prodigy, Damian Anderson, resurfaces after serving a long sentence in prison, he is eager to prove that he deserves his shot in the ring. The face-off between former friends is more than just a fight. To settle the score, Adonis must put his future on the line to battle Damian — a fighter with nothing to lose.",2023,3
934433,Scream VI,35000000,2023-03-08,169000000,123,7.068,2324,94.98,"['Horror', 'Crime', 'Thriller']","[126588, 130448, 143790, 4]","Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.",2023,3
594767,Shazam! Fury of the Gods,125000000,2023-03-15,134038006,130,6.57,2862,89.037,"['Comedy', 'Action', 'Fantasy']","[12, 11565, 128064]","Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.",2023,3
493529,Dungeons & Dragons: Honor Among Thieves,151000000,2023-03-23,208200000,134,7.383,3119,80.985,"['Adventure', 'Fantasy', 'Comedy']","[8147, 4]","A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.",2023,3
700391,65,45000000,2023-03-02,55000000,92,6.04,2125,53.314,"['Science Fiction', 'Action', 'Thriller']","[122323, 133303, 13240, 5, 22213]","65 million years ago, the only 2 survivors of a spaceship from Somaris that crash-landed on Earth, must fend off dinosaurs to reach the escape vessel in time before an imminent asteroid strike threatens to destroy the planet.",2023,3
555285,"Are You There God? It's Me, Margaret.",30000000,2023-03-29,21800000,107,7.263,276,22.191,"['Comedy', 'Drama']","[18, 1632]","When her family moves from New York City to New Jersey, an 11-year-old girl navigates new friends, feelings, and the beginning of adolescence.",2023,3
761851,His Only Son,250000,2023-03-30,12100000,104,7.9,65,14.314,"['Drama', 'Fantasy']","[120144, 165435]","By God's order, Abraham was commanded to sacrifice his son Isaac on the mountain of Moriah. While traveling to the place of the sacrifice, alongside Isaac and two servants, Abraham is flooded with vivid memories from the years he and Sarah spent longing for the son they were promised—the son he must now lay upon the altar.",2023,3
587807,Tom & Jerry,50000000,2021-02-10,136536687,101,6.806,2377,69.834,"['Comedy', 'Family', 'Animation']","[25120, 8922, 77061, 174]","Tom the cat and Jerry the mouse get kicked out of their home and relocate to a fancy New York hotel, where a scrappy employee named Kayla will lose her job if she can’t evict Jerry before a high-class wedding at the hotel. Her solution? Hiring Tom to get rid of the pesky mouse.",2021,2
513310,Boss Level,45000000,2021-02-19,2000000,94,6.884,1481,55.844,"['Action', 'Science Fiction', 'Thriller']","[99321, 76991, 290, 10405, 123068, 103330, 144508, 85562, 36109, 1645, 109906]","A former special forces agent is trapped in a time loop and relives his death over and over again. To escape the terrible situation, he must track down those responsible and stop them.",2021,2
412656,Chaos Walking,125000000,2021-02-24,26508132,109,6.605,2166,53.032,"['Fantasy', 'Science Fiction', 'Adventure']","[80680, 1632, 13240, 787, 72441, 147591, 47706, 53152]","Two unlikely companions embark on a perilous adventure through the badlands of an unexplored planet as they try to escape a dangerous and disorienting reality, where all inner thoughts are seen and heard by everyone.",2021,2
643586,Willy's Wonderland,5000000,2021-02-12,431020,88,6.043,907,36.065,"['Action', 'Horror', 'Comedy']","[831, 147832, 74496, 151378, 111475]","When his car breaks down, a quiet loner agrees to clean an abandoned family fun center in exchange for repairs. He soon finds himself waging war against possessed animatronic mascots while trapped inside Willy's Wonderland.",2021,2
583406,Judas and the Black Messiah,26000000,2021-02-12,6416063,126,7.348,1438,32.929,"['Drama', 'History']","[79426, 13240, 6735, 148495, 174]",Bill O'Neal infiltrates the Black Panthers on the orders of FBI Agent Mitchell and J. Edgar Hoover. As Black Panther Chairman Fred Hampton ascends—falling for a fellow revolutionary en route—a battle wages for O’Neal’s soul.,2021,2
615643,Minari,2000000,2021-02-12,12900000,115,7.4,1517,29.516,['Drama'],[81],"A Korean American family moves to an Arkansas farm in search of its own American dream. Amidst the challenges of this new life in the strange and rugged Ozarks, they discover the undeniable resilience of family and what really makes a home.",2021,2
338762,Bloodshot,42000000,2020-03-05,39861118,110,6.741,4820,70.994,"['Action', 'Science Fiction', 'Adventure']","[10246, 6573, 333, 103673, 124335, 5, 1225, 30148, 2735]","After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought.",2020,3
514847,The Hunt,14000000,2020-03-11,10550350,90,6.645,3004,58.038,"['Action', 'Thriller', 'Horror']","[3172, 1778, 130530, 33]","Twelve strangers wake up in a clearing. They don't know where they are—or how they got there. In the shadow of a dark internet conspiracy theory, ruthless elitists gather at a remote location to hunt humans for sport. But their master plan is about to be derailed when one of the hunted turns the tables on her pursuers.",2020,3
446893,Trolls World Tour,90000000,2020-03-11,49276818,90,7.321,2072,51.81,"['Family', 'Animation', 'Comedy', 'Fantasy', 'Adventure', 'Music']","[521, 33, 1778]","Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",2020,3
585244,I Still Believe,12000000,2020-03-12,16069730,115,7.6,1130,35.903,"['Music', 'Drama', 'Romance']",[100855],The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope.,2020,3
529485,The Way Back,23000000,2020-03-05,14590514,107,6.63,1073,18.199,['Drama'],"[174, 29313, 22881, 13240]","A former basketball all-star, who has lost his wife and family foundation in a struggle with addiction, attempts to regain his soul and salvation by becoming the coach of a disparate ethnically mixed high school basketball team at his alma mater.",2020,3
524047,Greenland,34000000,2020-07-29,52300000,120,7.139,4275,63.609,"['Action', 'Thriller', 'Drama']","[47729, 3528, 138743, 103331, 76314, 1634]","John Garrity, his estranged wife and their young son embark on a perilous journey to find sanctuary as a planet-killing comet hurtles toward Earth. Amid terrifying accounts of cities getting levelled, the Garritys experience the best and worst in humanity. As the countdown to the global apocalypse approaches zero, their incredible trek culminates in a desperate and last-minute flight to a possible safe haven.",2020,7
385103,Scoob!,90000000,2020-07-08,28600000,93,7.076,1623,40.525,"['Animation', 'Comedy', 'Family', 'Mystery']","[25120, 174, 507, 436]","In Scooby-Doo’s greatest adventure yet, see the never-before told story of how lifelong friends Scooby and Shaggy first met and how they joined forces with young detectives Fred, Velma, and Daphne to form the famous Mystery Inc. Now, with hundreds of cases solved, Scooby and the gang face their biggest, toughest mystery ever: an evil plot to unleash the ghost dog Cerberus upon the world. As they race to stop this global “dogpocalypse,” the gang discovers that Scooby has a secret legacy and an epic destiny greater than anyone ever imagined.",2020,7
625568,Unhinged,33000000,2020-07-16,39238300,90,6.463,2145,38.506,"['Action', 'Thriller']","[52180, 133831, 290, 19638]","Rachel is a divorced single mother whose bad day gets even worse. She's running late to drop her son off at school when she honks her horn impatiently at a fellow driver during rush-hour traffic. After an exchange of words, she soon realizes that the mysterious man is following her and her young son in his truck. A case of road rage quickly escalates, at horrifyingly psychotic proportions, into full-blown terror as Rachel discovers the psychopath's sinister plan for revenge. He is single-mindedly determined to teach her a deadly lesson.",2020,7
587792,Palm Springs,5000000,2020-07-10,164000,90,7.3,2896,35.261,"['Comedy', 'Romance', 'Science Fiction']","[128360, 53808, 215031]","When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding, things get complicated when they find themselves unable to escape the venue, themselves, or each other.",2020,7
702525,Bigfoot Family,17520000,2020-07-23,10855626,97,7.1,189,27.705,"['Animation', 'Adventure', 'Family']","[10159, 146118, 78298]","Bigfoot, Adam's father, wants to use his fame for a good cause. Protecting a large wildlife reserve in Alaska sounds like the perfect opportunity! When Bigfoot mysteriously disappears without a trace, Adam and his animal friends will brave anything to find him again and save the nature reserve.",2020,7
619592,Force of Nature,15000000,2020-07-02,638221,91,5.205,489,22.055,"['Action', 'Adventure', 'Crime', 'Thriller']","[290, 121423, 138238, 138239, 3604, 24513, 85562, 65649, 138240, 10405]",A gang of thieves plan a heist during a hurricane and encounter trouble when a disgraced cop tries to force everyone in the building to evacuate.,2020,7
579583,The King of Staten Island,35000000,2020-07-22,2200000,137,7.0,946,21.875,"['Comedy', 'Drama']","[33, 10105, 10338]","Scott has been a case of arrested development ever since his firefighter father died when he was seven. He's now reached his mid-20s having achieved little, chasing a dream of becoming a tattoo artist that seems far out of reach. As his ambitious younger sister heads off to college, Scott is still living with his exhausted ER nurse mother and spends his days smoking weed, hanging with the guys — Oscar, Igor and Richie — and secretly hooking up with his childhood friend Kelsey. But when his mother starts dating a loudmouth firefighter named Ray, it sets off a chain of events that will force Scott to grapple with his grief and take his first tentative steps toward moving forward in life.",2020,7
601165,Legacy of Lies,4500000,2020-07-28,94583,101,5.6,221,19.079,"['Thriller', 'Action']","[72731, 67994, 130806, 130807, 130808, 61460, 120869]",An ex-MI6 agent is thrown back into the world of espionage and high stakes to uncover the shocking truth about operations conducted by unknown secret services.,2020,7
406759,Moonfall,146000000,2022-02-03,67300000,131,6.324,2921,73.258,"['Science Fiction', 'Adventure', 'Action']","[347, 114885, 1632, 110799, 89488, 204641]",A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.,2022,2
335787,Uncharted,120000000,2022-02-10,407100000,116,7.0,5576,70.902,"['Action', 'Adventure']","[5, 507, 125281, 14439]","A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",2022,2
626735,Dog,20000000,2022-02-17,84774243,101,7.331,1433,45.605,"['Drama', 'Comedy']","[7493, 21, 57743]",An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral.,2022,2
823625,Blacklight,43000000,2022-02-10,15902207,104,6.196,1038,44.955,"['Action', 'Thriller', 'Drama', 'Adventure']","[33768, 5357, 11840, 69756, 7584, 198764, 207375, 207376, 142069, 207377]",Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power.,2022,2
505026,Death on the Nile,90000000,2022-02-09,137307235,127,6.4,3442,42.168,"['Mystery', 'Crime', 'Thriller']","[1557, 28788, 127928, 221347]",Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,2022,2
799876,The Outfit,5000000,2022-02-25,4000000,106,7.108,944,41.454,"['Crime', 'Drama', 'Thriller', 'Mystery']","[10146, 7493, 173869, 173870]","Leonard is an English tailor who used to craft suits on London’s world-famous Savile Row. After a personal tragedy, he’s ended up in Chicago, operating a small tailor shop in a rough part of town where he makes beautiful clothes for the only people around who can afford them: a family of vicious gangsters.",2022,2
656663,Jackass Forever,10000000,2022-02-01,80340218,96,6.8,731,31.265,"['Comedy', 'Documentary']","[4, 6329, 6328, 134436]","The Jackass crew, along with some newcomers, returns for one final round of hilarious, absurd, and dangerous stunts.",2022,2
615904,Marry Me,23000000,2022-02-09,44000000,112,6.7,921,26.892,"['Romance', 'Comedy', 'Music']","[1620, 10338, 213235]","Pop superstar Kat Valdez is about to get married before an audience of her loyal fans. However, seconds before the ceremony, she learns about her fiance's cheating ways and has a meltdown on stage. In a moment of inspired insanity, Kat locks eyes with a total stranger in the crowd and marries him on the spot. As forces conspire to separate the unlikely newlyweds, they must soon decide if two people from such different worlds can find true love together.",2022,2
508943,Luca,200000000,2021-06-17,49750471,95,7.834,8039,103.268,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']","[3, 2]",Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,2021,6
602223,The Forever Purge,18000000,2021-06-30,76994245,103,6.977,2363,54.411,"['Horror', 'Action', 'Thriller']","[3172, 2481, 33, 10338, 138783]",All the rules are broken as a sect of lawless marauders decides that the annual Purge does not stop at daybreak and instead should never end as they chase a group of immigrants who they want to punish because of their harsh historical past.,2021,6
522931,Hitman's Wife's Bodyguard,70000000,2021-06-14,70060492,117,6.692,2113,34.509,"['Action', 'Comedy', 'Crime', 'Thriller']","[74795, 491, 1632, 1020, 342]","The world’s most lethal odd couple – bodyguard Michael Bryce and hitman Darius Kincaid – are back on another life-threatening mission. Still unlicensed and under scrutiny, Bryce is forced into action by Darius's even more volatile wife, the infamous international con artist Sonia Kincaid. As Bryce is driven over the edge by his two most dangerous protectees, the trio get in over their heads in a global plot and soon find that they are all that stand between Europe and a vengeful and powerful madman.",2021,6
629017,Run Hide Fight,2000000,2021-06-17,34561,109,6.7,263,27.256,"['Action', 'Crime', 'Thriller']","[108781, 130063, 148930, 6626]","A 17-year-old girl uses her wits, survival skills, and compassion to fight for her life, and those of her fellow classmates, against a group of live-streaming school shooters.",2021,6
800497,Werewolves Within,6500000,2021-06-25,937490,97,6.041,484,24.866,"['Horror', 'Comedy', 'Fantasy']","[46453, 202102]","When a proposed pipeline creates hostilities between residents of a small town, a newly-arrived forest ranger must keep the peace after a snowstorm confines the townspeople to an old lodge. But when a mysterious creature begins terrorizing the group, their worst tendencies and prejudices rise to the surface, and it is up to the ranger to keep the residents alive, both from each other and the monster which plagues them.",2021,6
693827,Lansky,5000000,2021-06-24,136579,119,6.138,123,23.159,"['Crime', 'Drama', 'Thriller']","[153438, 137373, 5113, 171436, 96310, 142122, 6626]","When the aging Meyer Lansky is investigated one last time by the Feds who suspect he has stashed away millions of dollars over half a century, the retired gangster spins a dizzying tale, revealing the untold truth about his life as the notorious boss of Murder Inc. and the National Crime Syndicate.",2021,6
467909,In the Heights,55000000,2021-06-10,43000000,143,7.209,664,18.624,"['Drama', 'Romance']","[1785, 150841, 122645, 150842, 100640]","The story of Usnavi, a bodega owner who has mixed feelings about closing his store and retiring to the Dominican Republic or staying in Washington Heights.",2021,6
577922,Tenet,205000000,2020-08-22,365304105,150,7.181,9299,227.614,"['Action', 'Thriller', 'Science Fiction']","[174, 9996]","Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",2020,8
400160,The SpongeBob Movie: Sponge on the Run,60000000,2020-08-14,4700000,95,7.49,2784,64.209,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy']","[8921, 2348, 24955, 4, 2531, 8649]","When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal.",2020,8
531499,The Tax Collector,30000000,2020-08-07,942666,95,5.7,445,38.044,"['Action', 'Crime', 'Drama']","[10246, 118475, 136607, 90761, 123722]",David Cuevas is a family man who works as a gangland tax collector for high ranking Los Angeles gang members. He makes collections across the city with his partner Creeper making sure people pay up or will see retaliation. An old threat returns to Los Angeles that puts everything David loves in harm’s way.,2020,8
425001,The War with Grandpa,18000000,2020-08-27,43387445,98,6.4,900,30.415,"['Comedy', 'Family']","[53531, 10405, 135954, 128828]","Peter is thrilled that his Grandpa is coming to live with his family. That is, until Grandpa moves into Peter's room, forcing him upstairs into the creepy attic. And though he loves his Grandpa, he wants his room back - so he has no choice but to declare war.",2020,8
501979,Bill & Ted Face the Music,25000000,2020-08-27,6300000,91,5.9,872,26.681,"['Comedy', 'Science Fiction', 'Adventure']","[100640, 106754, 106439, 20658, 8854, 11131, 187646, 41]","Yet to fulfil their rock and roll destiny, now middle-aged best friends Bill and Ted set out on a new adventure when a visitor from the future warns them that only their song can save life as we know it. Along the way, they are helped by their daughters, a new batch of historical figures and a few music legends — to seek the song that will set their world right and bring harmony to the universe.",2020,8
517412,Tesla,5000000,2020-08-14,459051,102,5.876,307,19.453,"['History', 'Drama']","[48738, 2828, 52738, 90907, 1020, 98506]","The story of the Promethean struggles of Nikola Tesla, as he attempts to transcend entrenched technology—including his own previous work—by pioneering a system of wireless energy that would change the world.",2020,8
568124,Encanto,50000000,2021-10-13,253000000,102,7.605,9120,135.31,"['Animation', 'Comedy', 'Family', 'Fantasy']","[6125, 2]","The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",2021,10
796499,Army of Thieves,30000000,2021-10-29,46900000,127,6.845,1889,60.258,"['Action', 'Thriller', 'Crime', 'Comedy']","[78486, 114152, 91030]",A mysterious woman recruits bank teller Ludwig Dieter to lead a group of aspiring thieves on a top-secret heist during the early stages of the zombie apocalypse.,2021,10
610253,Halloween Kills,20000000,2021-10-14,133400000,105,6.5,2530,45.962,"['Horror', 'Thriller']","[3172, 14, 20848, 15822]","Michael manages to free himself from Laurie Strode's trap to resume his ritual bloodbath. As she fights for her life from injuries from their last encounter, she inspires her daughter Karen, her granddaughter Allyson, and all of Haddonfield to rise up against the unstoppable monster.",2021,10
576845,Last Night in Soho,43000000,2021-10-21,22957625,116,7.34,3119,43.165,"['Mystery', 'Thriller', 'Horror']","[6705, 10163, 131464, 214539]","A young girl, passionate about fashion design, is mysteriously able to enter the 1960s where she encounters her idol, a dazzling wannabe singer. But 1960s London is not what it seems, and time seems to be falling apart with shady consequences.",2021,10
516329,Antlers,17000000,2021-10-28,18867659,99,6.25,1029,42.551,"['Drama', 'Horror', 'Mystery']","[127929, 423, 101082, 135164, 22213]","A small-town Oregon teacher and her brother, the local sheriff, discover a young student is harbouring a dangerous secret that could have frightening consequences.",2021,10
617653,The Last Duel,100000000,2021-10-13,30500000,153,7.445,3185,35.866,"['History', 'Drama', 'Action']","[127928, 29313, 22213, 221347]","King Charles VI declares that Knight Jean de Carrouges settle his dispute with his squire, Jacques Le Gris, by challenging him to a duel.",2021,10
542178,The French Dispatch,25000000,2021-10-21,46333545,108,7.065,2426,31.534,"['Drama', 'Comedy']","[127929, 9350, 23449]","The staff of an American magazine based in France puts out its last issue, with stories featuring an artist sentenced to life imprisonment, student riots, and a kidnapping resolved by a chef.",2021,10
793285,God's Not Dead: We The People,5000000,2021-10-04,1200000,91,6.8,115,17.388,['Drama'],"[6427, 157314]",Reverend Dave has to defend himself and a group of Christian homeschooling families after an inspection by local government officials.,2021,10
780382,The Wolf and the Lion,11900000,2021-10-13,15300000,99,7.476,380,16.561,"['Family', 'Adventure', 'Drama']","[793, 73974, 694, 11578, 9116, 104, 10611, 60843, 1115, 187073]","After her grandfather's death, 20-year-old Alma decides to go back to her childhood home - a little island in the heart of the majestic Canadian forest. Whilst there, she rescues two helpless cubs: a wolf and a lion. They forge an inseparable bond, but their world soon collapses as the forest ranger discovers the animals and takes them away. The two cub brothers must now embark on a treacherous journey across Canada to be reunited with one another and Alma once more.",2021,10
522627,The Gentlemen,22000000,2020-01-01,115171795,113,7.68,5456,95.323,"['Action', 'Crime', 'Comedy']","[14, 2900, 210118, 47729]","American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",2020,1
38700,Bad Boys for Life,90000000,2020-01-15,426500000,124,7.129,7763,86.009,"['Thriller', 'Action', 'Crime']","[5, 84792, 10288, 907]","Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",2020,1
448119,Dolittle,175000000,2020-01-02,251410631,101,6.621,3512,67.44,"['Family', 'Comedy', 'Fantasy', 'Adventure']","[33, 27467, 10338, 105052]","After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen Victoria’s England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures.",2020,1
443791,Underwater,50000000,2020-01-08,40882928,95,6.284,2962,34.927,"['Horror', 'Science Fiction', 'Action', 'Adventure']","[7076, 25, 22213]","After an earthquake destroys their underwater station, six researchers must navigate two miles along the dangerous, unknown depths of the ocean floor to make it to safety in a race against time.",2020,1
592834,My Spy,18000000,2020-01-09,10500000,99,6.9,1080,29.478,"['Family', 'Action', 'Comedy']","[47729, 36209, 103698]","A hardened CIA operative finds himself at the mercy of a precocious 9-year-old girl, having been sent undercover to surveil her family.",2020,1
539565,Zola,5000000,2020-01-24,3500000,86,6.189,209,27.28,"['Comedy', 'Crime']","[1422, 91934, 7499]","A waitress agrees to accompany an exotic dancer, her put-upon boyfriend, and her mysterious and domineering roommate on a road trip to Florida to seek their fortune at a high-end strip club.",2020,1
492611,The Turning,14000000,2020-01-23,19428166,94,5.8,939,27.054,"['Horror', 'Thriller']","[7, 33, 829, 7294, 121685]","A young woman quits her teaching job to be a private tutor for two wealthy young kids, but soon starts to suspect there’s more to their house than what meets the eye.",2020,1
542224,Gretel & Hansel,5000000,2020-01-30,22304357,87,5.979,1333,26.582,"['Fantasy', 'Horror', 'Mystery']","[7625, 13240, 53152, 41, 129815, 21]","A long time ago in a distant fairy tale countryside, a young girl leads her little brother into a dark wood in desperate search of food and work, only to stumble upon a nexus of terrifying evil.",2020,1
466622,The Rhythm Section,50000000,2020-01-31,5989583,109,5.5,571,22.801,"['Action', 'Thriller']","[7576, 104972, 20656, 290, 131913, 110799, 4]","When she discovers the plane crash that claimed the lives of her family was no accident, Stephanie Patrick enters the dark, complex world of international espionage seeking vengeance. With nothing left to lose, Stephanie transforms from victim to assassin and discovers that neither revenge nor the truth are what they appear.",2020,1
451184,Wasp Network,10530000,2020-01-29,1400000,128,6.1,356,21.318,"['Drama', 'History', 'Thriller']","[51696, 11068, 30666, 11199, 83, 15433, 5162]","Havana, Cuba, 1990. René González, an airplane pilot, unexpectedly flees the country, leaving behind his wife Olga and his daughter Irma, and begins a new life in Miami, where he becomes a member of an anti-Castro organization.",2020,1
526019,Like a Boss,29000000,2020-01-09,26900000,83,6.297,617,20.821,['Comedy'],"[106497, 4]","Two female friends with very different ideals decide to start a beauty company together. One is more practical, while the other wants to earn her fortune and live a lavish lifestyle.",2020,1
442065,The Last Full Measure,20000000,2020-01-23,3364426,110,7.378,425,16.571,"['Drama', 'Action', 'War']","[21897, 145719, 65649, 111793, 145720, 108353, 145721, 145722, 145723]","The incredible true story of Vietnam War hero William H. Pitsenbarger, a U.S. Air Force Pararescuemen medic who personally saved over sixty men. Thirty-two years later, Pentagon staffer Scott Huffman investigates a Congressional Medal of Honor request for Pitsenbarger and uncovers a high-level conspiracy behind the decades-long denial of the medal, prompting Huffman to put his own career on the line to seek justice for the fallen airman.",2020,1
529203,The Croods: A New Age,65000000,2020-11-25,215905815,95,7.495,3664,78.333,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']","[33, 521]","Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",2020,11
551804,Freaky,5000000,2020-11-12,15100000,102,6.6,1531,52.212,"['Comedy', 'Horror', 'Thriller']","[33, 3172, 89115]","A mystical, ancient dagger causes a notorious serial killer to magically switch bodies with a 17-year-old girl.",2020,11
590706,Jiu Jitsu,23000000,2020-11-20,99924,102,4.9,578,35.48,"['Action', 'Science Fiction', 'Fantasy']","[141998, 138013, 147219]","Every six years, an ancient order of jiu-jitsu fighters joins forces to battle a vicious race of alien invaders. But when a celebrated war hero goes down in defeat, the fate of the planet and mankind hangs in the balance.",2020,11
614560,Mank,25000000,2020-11-13,122252,132,6.71,1530,30.442,"['Drama', 'History']",[145174],1930s Hollywood is reevaluated through the eyes of scathing social critic and alcoholic screenwriter Herman J. Mankiewicz as he races to finish the screenplay of Citizen Kane.,2020,11
546121,Run,1700000,2020-11-20,5184368,90,7.262,2428,28.294,"['Thriller', 'Horror', 'Drama']",[146929],"Chloe, a teenager who is confined to a wheelchair, is homeschooled by her mother, Diane. Chloe soon becomes suspicious of her mother and begins to suspect that she may be harboring a dark secret.",2020,11
596161,Let Him Go,21000000,2020-11-05,7997460,114,6.824,598,19.06,"['Drama', 'Thriller', 'Crime', 'Western']","[69686, 10146]","Following the loss of their son, a retired sheriff and his wife leave their Montana ranch to rescue their young grandson from the clutches of a dangerous family living off the grid in the Dakotas.",2020,11
436270,Black Adam,200000000,2022-10-19,393452111,125,6.95,5923,136.692,"['Action', 'Adventure', 'Science Fiction']","[12, 34081, 128064, 73669, 174]","Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",2022,10
663712,Terrifier 2,250000,2022-10-06,15100000,138,6.768,1630,81.284,"['Horror', 'Thriller']","[84591, 114220, 15157]","After being resurrected by a sinister entity, Art the Clown returns to Miles County where he must hunt down and destroy a teenage girl and her younger brother on Halloween night.  As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.",2022,10
830784,"Lyle, Lyle, Crocodile",50000000,2022-10-07,104088441,106,7.125,526,58.267,"['Comedy', 'Family', 'Music']","[10400, 5]","When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.",2022,10
616820,Halloween Ends,20000000,2022-10-12,104400000,111,6.135,1604,52.492,"['Horror', 'Thriller']","[33, 3172, 14, 20848, 15822]","Four years after the events of Halloween in 2018, Laurie has decided to liberate herself from fear and rage and embrace life. But when a young man is accused of killing a boy he was babysitting, it ignites a cascade of violence and terror that will force Laurie to finally confront the evil she can’t control, once and for all.",2022,10
674324,The Banshees of Inisherin,20000000,2022-10-20,49300000,114,7.452,2496,27.625,"['Drama', 'Comedy']","[127929, 2376, 6705, 22213]","Two lifelong friends find themselves at an impasse when one abruptly ends their relationship, with alarming consequences for both of them.",2022,10
854239,Till,20000000,2022-10-14,8900000,131,7.527,242,24.834,"['Drama', 'History']","[38666, 81273, 7576, 41]","The true story of Mamie Till Mobley’s relentless pursuit of justice for her 14 year old son, Emmett Till, who, in 1955, was lynched while visiting his cousins in Mississippi.",2022,10
615952,Armageddon Time,15000000,2022-10-28,6100000,114,6.534,383,20.559,['Drama'],"[30666, 146684, 19671, 73492, 10146]","In 1980, Queens, New York, a young Jewish boy befriends a rebellious African-American classmate to the disapproval of his privileged family and begins to reckon with growing up in a world of inequality and prejudice.",2022,10
882598,Smile,17000000,2022-09-23,216100000,115,6.674,2711,65.575,"['Horror', 'Mystery', 'Thriller']","[96540, 12292]","After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain.",2022,9
